host_timestamp_ns,red,infrared,ppg0,ppg1,ppg2,ambient,label
1783335008873680000,111046,73808,184794,136850,171909,1397,deceptive
1783335008873680000,110961,73833,184794,136850,171909,1397,deceptive
1783335008873680000,110961,73820,184794,136850,171909,1397,deceptive
1783335008873680000,111004,73858,184794,136850,171909,1397,deceptive
1783335008873680000,111004,73846,184794,136850,171909,1397,deceptive
1783335008873680000,111025,73833,184794,136850,171909,1397,deceptive
1783335008910750000,111025,73858,184624,136750,171686,1382,deceptive
1783335008910750000,111004,73808,184624,136750,171686,1382,deceptive
1783335008910750000,111004,73858,184624,136750,171686,1382,deceptive
1783335008910750000,111025,73846,184624,136750,171686,1382,deceptive
1783335008910750000,111004,73858,184624,136750,171686,1382,deceptive
1783335008910750000,111046,73833,184624,136750,171686,1382,deceptive
1783335008910750000,111046,73833,184624,136750,171686,1382,deceptive
1783335008910750000,111046,73896,184624,136750,171686,1382,deceptive
1783335008910750000,111004,73846,184624,136750,171686,1382,deceptive
1783335008910750000,111046,73846,184624,136750,171686,1382,deceptive
1783335008910750000,111025,73820,184624,136750,171686,1382,deceptive
1783335008910750000,111004,73820,184624,136750,171686,1382,deceptive
1783335008910750000,111025,73783,184624,136750,171686,1382,deceptive
1783335008910750000,111046,73795,184624,136750,171686,1382,deceptive
1783335008910750000,110982,73783,184624,136750,171686,1382,deceptive
1783335008910750000,110982,73757,184624,136750,171686,1382,deceptive
1783335008910750000,110939,73757,184624,136750,171686,1382,deceptive
1783335008947680000,110897,73694,184451,136654,171471,1358,deceptive
1783335008947680000,110875,73682,184451,136654,171471,1358,deceptive
1783335008947680000,110875,73619,184451,136654,171471,1358,deceptive
1783335008947680000,110833,73556,184451,136654,171471,1358,deceptive
1783335008947680000,110790,73544,184451,136654,171471,1358,deceptive
1783335008947680000,110769,73456,184451,136654,171471,1358,deceptive
1783335008947680000,110747,73444,184451,136654,171471,1358,deceptive
1783335008947680000,110662,73406,184451,136654,171471,1358,deceptive
1783335008947680000,110641,73344,184451,136654,171471,1358,deceptive
1783335008947680000,110641,73332,184451,136654,171471,1358,deceptive
1783335008947680000,110641,73294,184451,136654,171471,1358,deceptive
1783335008947680000,110556,73245,184451,136654,171471,1358,deceptive
1783335008947680000,110577,73220,184451,136654,171471,1358,deceptive
1783335008947680000,110556,73183,184451,136654,171471,1358,deceptive
1783335008947680000,110514,73121,184451,136654,171471,1358,deceptive
1783335008990190000,110514,73108,184285,136543,171220,1355,deceptive
1783335008990190000,110492,73084,184285,136543,171220,1355,deceptive
1783335008990190000,110471,73084,184285,136543,171220,1355,deceptive
1783335008990190000,110450,73034,184285,136543,171220,1355,deceptive
1783335008990190000,110429,73034,184285,136543,171220,1355,deceptive
1783335008990190000,110387,73047,184285,136543,171220,1355,deceptive
1783335008990190000,110450,72997,184285,136543,171220,1355,deceptive
1783335008990190000,110471,73009,184285,136543,171220,1355,deceptive
1783335008990190000,110429,72985,184285,136543,171220,1355,deceptive
1783335008990190000,110450,73022,184285,136543,171220,1355,deceptive
1783335008990190000,110387,72997,184285,136543,171220,1355,deceptive
1783335008990190000,110408,72997,184285,136543,171220,1355,deceptive
1783335008990190000,110408,72985,184285,136543,171220,1355,deceptive
1783335008990190000,110450,73009,184285,136543,171220,1355,deceptive
1783335008990190000,110429,72985,184285,136543,171220,1355,deceptive
1783335008990190000,110450,73022,184285,136543,171220,1355,deceptive
1783335008990190000,110429,72985,184285,136543,171220,1355,deceptive
1783335009032280000,110450,72985,184270,136572,171239,1393,deceptive
1783335009032280000,110450,73022,184270,136572,171239,1393,deceptive
1783335009032280000,110471,73009,184270,136572,171239,1393,deceptive
1783335009032280000,110471,73009,184270,136572,171239,1393,deceptive
1783335009032280000,110492,73034,184270,136572,171239,1393,deceptive
1783335009032280000,110492,73047,184270,136572,171239,1393,deceptive
1783335009032280000,110471,72997,184270,136572,171239,1393,deceptive
1783335009032280000,110492,73047,184270,136572,171239,1393,deceptive
1783335009032280000,110514,73022,184270,136572,171239,1393,deceptive
1783335009032280000,110450,73059,184270,136572,171239,1393,deceptive
1783335009032280000,110471,73047,184270,136572,171239,1393,deceptive
1783335009032280000,110492,73071,184270,136572,171239,1393,deceptive
1783335009032280000,110535,73047,184270,136572,171239,1393,deceptive
1783335009032280000,110492,73059,184270,136572,171239,1393,deceptive
1783335009032280000,110492,73071,184270,136572,171239,1393,deceptive
1783335009032280000,110514,73059,184270,136572,171239,1393,deceptive
1783335009032280000,110492,73084,184270,136572,171239,1393,deceptive
1783335009074620000,110471,73071,184260,136505,171177,1338,deceptive
1783335009074620000,110492,73084,184260,136505,171177,1338,deceptive
1783335009074620000,110514,73084,184260,136505,171177,1338,deceptive
1783335009074620000,110514,73084,184260,136505,171177,1338,deceptive
1783335009074620000,110492,73084,184260,136505,171177,1338,deceptive
1783335009074620000,110535,73096,184260,136505,171177,1338,deceptive
1783335009074620000,110535,73108,184260,136505,171177,1338,deceptive
1783335009074620000,110514,73121,184260,136505,171177,1338,deceptive
1783335009074620000,110514,73108,184260,136505,171177,1338,deceptive
1783335009074620000,110492,73084,184260,136505,171177,1338,deceptive
1783335009074620000,110514,73096,184260,136505,171177,1338,deceptive
1783335009074620000,110514,73096,184260,136505,171177,1338,deceptive
1783335009074620000,110492,73108,184260,136505,171177,1338,deceptive
1783335009074620000,110514,73096,184260,136505,171177,1338,deceptive
1783335009074620000,110556,73084,184260,136505,171177,1338,deceptive
1783335009074620000,110514,73096,184260,136505,171177,1338,deceptive
1783335009074620000,110514,73084,184260,136505,171177,1338,deceptive
1783335009114690000,110535,73084,184165,136549,171196,1378,deceptive
1783335009114690000,110492,73084,184165,136549,171196,1378,deceptive
1783335009114690000,110514,73084,184165,136549,171196,1378,deceptive
1783335009114690000,110492,73071,184165,136549,171196,1378,deceptive
1783335009114690000,110471,73108,184165,136549,171196,1378,deceptive
1783335009114690000,110535,73071,184165,136549,171196,1378,deceptive
1783335009114690000,110514,73096,184165,136549,171196,1378,deceptive
1783335009114690000,110514,73096,184165,136549,171196,1378,deceptive
1783335009114690000,110471,73096,184165,136549,171196,1378,deceptive
1783335009114690000,110471,73096,184165,136549,171196,1378,deceptive
1783335009114690000,110535,73108,184165,136549,171196,1378,deceptive
1783335009114690000,110514,73071,184165,136549,171196,1378,deceptive
1783335009114690000,110535,73096,184165,136549,171196,1378,deceptive
1783335009114690000,110492,73108,184165,136549,171196,1378,deceptive
1783335009114690000,110492,73096,184165,136549,171196,1378,deceptive
1783335009114690000,110514,73108,184165,136549,171196,1378,deceptive
1783335009157330000,110535,73096,184257,136560,171287,1393,deceptive
1783335009157330000,110492,73133,184257,136560,171287,1393,deceptive
1783335009157330000,110535,73133,184257,136560,171287,1393,deceptive
1783335009157330000,110492,73158,184257,136560,171287,1393,deceptive
1783335009157330000,110492,73145,184257,136560,171287,1393,deceptive
1783335009157330000,110492,73121,184257,136560,171287,1393,deceptive
1783335009157330000,110492,73158,184257,136560,171287,1393,deceptive
1783335009157330000,110556,73145,184257,136560,171287,1393,deceptive
1783335009157330000,110556,73170,184257,136560,171287,1393,deceptive
1783335009157330000,110535,73170,184257,136560,171287,1393,deceptive
1783335009157330000,110514,73170,184257,136560,171287,1393,deceptive
1783335009157330000,110535,73170,184257,136560,171287,1393,deceptive
1783335009157330000,110535,73170,184257,136560,171287,1393,deceptive
1783335009157330000,110535,73183,184257,136560,171287,1393,deceptive
1783335009157330000,110556,73195,184257,136560,171287,1393,deceptive
1783335009157330000,110577,73183,184257,136560,171287,1393,deceptive
1783335009157330000,110556,73195,184257,136560,171287,1393,deceptive
1783335009199630000,110535,73207,184232,136517,171302,1352,deceptive
1783335009199630000,110535,73220,184232,136517,171302,1352,deceptive
1783335009199630000,110556,73220,184232,136517,171302,1352,deceptive
1783335009199630000,110556,73207,184232,136517,171302,1352,deceptive
1783335009199630000,110535,73207,184232,136517,171302,1352,deceptive
1783335009199630000,110577,73232,184232,136517,171302,1352,deceptive
1783335009199630000,110556,73207,184232,136517,171302,1352,deceptive
1783335009199630000,110577,73207,184232,136517,171302,1352,deceptive
1783335009199630000,110599,73245,184232,136517,171302,1352,deceptive
1783335009199630000,110577,73245,184232,136517,171302,1352,deceptive
1783335009199630000,110577,73220,184232,136517,171302,1352,deceptive
1783335009199630000,110577,73232,184232,136517,171302,1352,deceptive
1783335009199630000,110641,73220,184232,136517,171302,1352,deceptive
1783335009199630000,110599,73245,184232,136517,171302,1352,deceptive
1783335009199630000,110577,73232,184232,136517,171302,1352,deceptive
1783335009199630000,110599,73257,184232,136517,171302,1352,deceptive
1783335009199630000,110577,73232,184232,136517,171302,1352,deceptive
1783335009243440000,110599,73232,184286,136560,171399,1355,deceptive
1783335009243440000,110641,73232,184286,136560,171399,1355,deceptive
1783335009243440000,110620,73207,184286,136560,171399,1355,deceptive
1783335009243440000,110599,73232,184286,136560,171399,1355,deceptive
1783335009243440000,110620,73232,184286,136560,171399,1355,deceptive
1783335009243440000,110620,73257,184286,136560,171399,1355,deceptive
1783335009243440000,110577,73270,184286,136560,171399,1355,deceptive
1783335009243440000,110599,73257,184286,136560,171399,1355,deceptive
1783335009243440000,110620,73282,184286,136560,171399,1355,deceptive
1783335009243440000,110599,73257,184286,136560,171399,1355,deceptive
1783335009243440000,110620,73245,184286,136560,171399,1355,deceptive
1783335009243440000,110641,73257,184286,136560,171399,1355,deceptive
1783335009243440000,110620,73257,184286,136560,171399,1355,deceptive
1783335009243440000,110662,73282,184286,136560,171399,1355,deceptive
1783335009243440000,110620,73245,184286,136560,171399,1355,deceptive
1783335009243440000,110599,73282,184286,136560,171399,1355,deceptive
1783335009243440000,110641,73282,184286,136560,171399,1355,deceptive
1783335009285090000,110620,73257,184327,136707,171518,1365,deceptive
1783335009285090000,110641,73270,184327,136707,171518,1365,deceptive
1783335009285090000,110641,73282,184327,136707,171518,1365,deceptive
1783335009285090000,110662,73307,184327,136707,171518,1365,deceptive
1783335009285090000,110641,73294,184327,136707,171518,1365,deceptive
1783335009285090000,110620,73270,184327,136707,171518,1365,deceptive
1783335009285090000,110684,73270,184327,136707,171518,1365,deceptive
1783335009285090000,110641,73282,184327,136707,171518,1365,deceptive
1783335009285090000,110599,73282,184327,136707,171518,1365,deceptive
1783335009285090000,110641,73257,184327,136707,171518,1365,deceptive
1783335009285090000,110620,73270,184327,136707,171518,1365,deceptive
1783335009285090000,110662,73270,184327,136707,171518,1365,deceptive
1783335009285090000,110684,73307,184327,136707,171518,1365,deceptive
1783335009285090000,110684,73307,184327,136707,171518,1365,deceptive
1783335009285090000,110641,73307,184327,136707,171518,1365,deceptive
1783335009285090000,110705,73319,184327,136707,171518,1365,deceptive
1783335009285090000,110705,73307,184327,136707,171518,1365,deceptive
1783335009322350000,110705,73282,184340,136707,171567,1372,deceptive
1783335009322350000,110662,73307,184340,136707,171567,1372,deceptive
1783335009322350000,110684,73294,184340,136707,171567,1372,deceptive
1783335009322350000,110726,73319,184340,136707,171567,1372,deceptive
1783335009322350000,110684,73319,184340,136707,171567,1372,deceptive
1783335009322350000,110705,73307,184340,136707,171567,1372,deceptive
1783335009322350000,110705,73332,184340,136707,171567,1372,deceptive
1783335009322350000,110705,73332,184340,136707,171567,1372,deceptive
1783335009322350000,110726,73344,184340,136707,171567,1372,deceptive
1783335009322350000,110705,73332,184340,136707,171567,1372,deceptive
1783335009322350000,110726,73344,184340,136707,171567,1372,deceptive
1783335009322350000,110705,73382,184340,136707,171567,1372,deceptive
1783335009322350000,110726,73344,184340,136707,171567,1372,deceptive
1783335009322350000,110726,73357,184340,136707,171567,1372,deceptive
1783335009322350000,110726,73357,184340,136707,171567,1372,deceptive
1783335009364360000,110684,73369,184420,136732,171686,1388,deceptive
1783335009364360000,110705,73332,184420,136732,171686,1388,deceptive
1783335009364360000,110726,73382,184420,136732,171686,1388,deceptive
1783335009364360000,110641,73369,184420,136732,171686,1388,deceptive
1783335009364360000,110726,73369,184420,136732,171686,1388,deceptive
1783335009364360000,110726,73382,184420,136732,171686,1388,deceptive
1783335009364360000,110747,73382,184420,136732,171686,1388,deceptive
1783335009364360000,110747,73394,184420,136732,171686,1388,deceptive
1783335009364360000,110747,73382,184420,136732,171686,1388,deceptive
1783335009364360000,110747,73406,184420,136732,171686,1388,deceptive
1783335009364360000,110726,73394,184420,136732,171686,1388,deceptive
1783335009364360000,110705,73419,184420,136732,171686,1388,deceptive
1783335009364360000,110726,73394,184420,136732,171686,1388,deceptive
1783335009364360000,110747,73431,184420,136732,171686,1388,deceptive
1783335009364360000,110747,73406,184420,136732,171686,1388,deceptive
1783335009364360000,110747,73431,184420,136732,171686,1388,deceptive
1783335009364360000,110769,73406,184420,136732,171686,1388,deceptive
1783335009404280000,110769,73431,184604,136940,171862,1402,deceptive
1783335009404280000,110769,73431,184604,136940,171862,1402,deceptive
1783335009404280000,110747,73444,184604,136940,171862,1402,deceptive
1783335009404280000,110726,73394,184604,136940,171862,1402,deceptive
1783335009404280000,110747,73456,184604,136940,171862,1402,deceptive
1783335009404280000,110747,73406,184604,136940,171862,1402,deceptive
1783335009404280000,110726,73444,184604,136940,171862,1402,deceptive
1783335009404280000,110726,73444,184604,136940,171862,1402,deceptive
1783335009404280000,110769,73444,184604,136940,171862,1402,deceptive
1783335009404280000,110747,73444,184604,136940,171862,1402,deceptive
1783335009404280000,110790,73456,184604,136940,171862,1402,deceptive
1783335009404280000,110747,73444,184604,136940,171862,1402,deceptive
1783335009404280000,110790,73431,184604,136940,171862,1402,deceptive
1783335009404280000,110747,73431,184604,136940,171862,1402,deceptive
1783335009404280000,110726,73456,184604,136940,171862,1402,deceptive
1783335009404280000,110726,73456,184604,136940,171862,1402,deceptive
1783335009447120000,110726,73456,184699,136913,171948,1331,deceptive
1783335009447120000,110726,73431,184699,136913,171948,1331,deceptive
1783335009447120000,110747,73494,184699,136913,171948,1331,deceptive
1783335009447120000,110769,73469,184699,136913,171948,1331,deceptive
1783335009447120000,110747,73481,184699,136913,171948,1331,deceptive
1783335009447120000,110747,73431,184699,136913,171948,1331,deceptive
1783335009447120000,110769,73506,184699,136913,171948,1331,deceptive
1783335009447120000,110769,73481,184699,136913,171948,1331,deceptive
1783335009447120000,110790,73481,184699,136913,171948,1331,deceptive
1783335009447120000,110790,73481,184699,136913,171948,1331,deceptive
1783335009447120000,110811,73494,184699,136913,171948,1331,deceptive
1783335009447120000,110790,73481,184699,136913,171948,1331,deceptive
1783335009447120000,110747,73519,184699,136913,171948,1331,deceptive
1783335009447120000,110790,73506,184699,136913,171948,1331,deceptive
1783335009447120000,110790,73519,184699,136913,171948,1331,deceptive
1783335009447120000,110769,73519,184699,136913,171948,1331,deceptive
1783335009447120000,110769,73519,184699,136913,171948,1331,deceptive
1783335009504290000,110790,73531,184836,137070,172116,1372,deceptive
1783335009504290000,110769,73519,184836,137070,172116,1372,deceptive
1783335009504290000,110769,73544,184836,137070,172116,1372,deceptive
1783335009504290000,110811,73506,184836,137070,172116,1372,deceptive
1783335009504290000,110790,73519,184836,137070,172116,1372,deceptive
1783335009504290000,110790,73556,184836,137070,172116,1372,deceptive
1783335009504290000,110811,73569,184836,137070,172116,1372,deceptive
1783335009504290000,110769,73531,184836,137070,172116,1372,deceptive
1783335009504290000,110747,73569,184836,137070,172116,1372,deceptive
1783335009504290000,110790,73544,184836,137070,172116,1372,deceptive
1783335009504290000,110790,73544,184836,137070,172116,1372,deceptive
1783335009504290000,110747,73556,184836,137070,172116,1372,deceptive
1783335009504290000,110811,73544,184836,137070,172116,1372,deceptive
1783335009504290000,110811,73544,184836,137070,172116,1372,deceptive
1783335009504290000,110790,73556,184836,137070,172116,1372,deceptive
1783335009504290000,110769,73556,184836,137070,172116,1372,deceptive
1783335009504290000,110769,73556,184836,137070,172116,1372,deceptive
1783335009526860000,110811,73556,184870,137098,172228,1327,deceptive
1783335009526860000,110811,73556,184870,137098,172228,1327,deceptive
1783335009526860000,110790,73569,184870,137098,172228,1327,deceptive
1783335009526860000,110790,73582,184870,137098,172228,1327,deceptive
1783335009526860000,110811,73582,184870,137098,172228,1327,deceptive
1783335009526860000,110769,73582,184870,137098,172228,1327,deceptive
1783335009526860000,110811,73594,184870,137098,172228,1327,deceptive
1783335009526860000,110790,73569,184870,137098,172228,1327,deceptive
1783335009526860000,110769,73594,184870,137098,172228,1327,deceptive
1783335009526860000,110769,73582,184870,137098,172228,1327,deceptive
1783335009526860000,110811,73644,184870,137098,172228,1327,deceptive
1783335009526860000,110790,73582,184870,137098,172228,1327,deceptive
1783335009526860000,110811,73644,184870,137098,172228,1327,deceptive
1783335009526860000,110833,73632,184870,137098,172228,1327,deceptive
1783335009526860000,110833,73632,184870,137098,172228,1327,deceptive
1783335009570570000,110811,73619,185060,137209,172481,1296,deceptive
1783335009570570000,110854,73644,185060,137209,172481,1296,deceptive
1783335009570570000,110833,73644,185060,137209,172481,1296,deceptive
1783335009570570000,110854,73657,185060,137209,172481,1296,deceptive
1783335009570570000,110875,73669,185060,137209,172481,1296,deceptive
1783335009570570000,110854,73644,185060,137209,172481,1296,deceptive
1783335009570570000,110875,73657,185060,137209,172481,1296,deceptive
1783335009570570000,110854,73644,185060,137209,172481,1296,deceptive
1783335009570570000,110875,73669,185060,137209,172481,1296,deceptive
1783335009570570000,110854,73657,185060,137209,172481,1296,deceptive
1783335009570570000,110854,73644,185060,137209,172481,1296,deceptive
1783335009570570000,110897,73682,185060,137209,172481,1296,deceptive
1783335009570570000,110875,73669,185060,137209,172481,1296,deceptive
1783335009570570000,110897,73694,185060,137209,172481,1296,deceptive
1783335009570570000,110875,73682,185060,137209,172481,1296,deceptive
1783335009570570000,110897,73694,185060,137209,172481,1296,deceptive
1783335009570570000,110875,73682,185060,137209,172481,1296,deceptive
1783335009612350000,110875,73682,185131,137312,172593,1339,deceptive
1783335009612350000,110918,73707,185131,137312,172593,1339,deceptive
1783335009612350000,110875,73707,185131,137312,172593,1339,deceptive
1783335009612350000,110897,73682,185131,137312,172593,1339,deceptive
1783335009612350000,110875,73707,185131,137312,172593,1339,deceptive
1783335009612350000,110918,73720,185131,137312,172593,1339,deceptive
1783335009612350000,110897,73707,185131,137312,172593,1339,deceptive
1783335009612350000,110897,73720,185131,137312,172593,1339,deceptive
1783335009612350000,110875,73707,185131,137312,172593,1339,deceptive
1783335009612350000,110918,73757,185131,137312,172593,1339,deceptive
1783335009612350000,110918,73770,185131,137312,172593,1339,deceptive
1783335009612350000,110918,73720,185131,137312,172593,1339,deceptive
1783335009612350000,110897,73745,185131,137312,172593,1339,deceptive
1783335009612350000,110918,73745,185131,137312,172593,1339,deceptive
1783335009612350000,110939,73783,185131,137312,172593,1339,deceptive
1783335009612350000,110939,73770,185131,137312,172593,1339,deceptive
1783335009612350000,110897,73732,185131,137312,172593,1339,deceptive
1783335009655830000,110961,73770,185266,137355,172754,1368,deceptive
1783335009655830000,110961,73757,185266,137355,172754,1368,deceptive
1783335009655830000,110961,73745,185266,137355,172754,1368,deceptive
1783335009655830000,110982,73795,185266,137355,172754,1368,deceptive
1783335009655830000,110982,73757,185266,137355,172754,1368,deceptive
1783335009655830000,110961,73783,185266,137355,172754,1368,deceptive
1783335009655830000,111025,73783,185266,137355,172754,1368,deceptive
1783335009655830000,111004,73820,185266,137355,172754,1368,deceptive
1783335009655830000,110982,73795,185266,137355,172754,1368,deceptive
1783335009655830000,111004,73808,185266,137355,172754,1368,deceptive
1783335009655830000,111004,73858,185266,137355,172754,1368,deceptive
1783335009655830000,111004,73820,185266,137355,172754,1368,deceptive
1783335009655830000,111004,73795,185266,137355,172754,1368,deceptive
1783335009655830000,110982,73820,185266,137355,172754,1368,deceptive
1783335009655830000,110982,73808,185266,137355,172754,1368,deceptive
1783335009655830000,111004,73833,185266,137355,172754,1368,deceptive
1783335009655830000,111004,73833,185266,137355,172754,1368,deceptive
1783335009655830000,111004,73820,185266,137355,172754,1368,deceptive
1783335009699880000,111004,73808,185104,137361,172670,1319,deceptive
1783335009699880000,111025,73846,185104,137361,172670,1319,deceptive
1783335009699880000,110982,73833,185104,137361,172670,1319,deceptive
1783335009699880000,111004,73808,185104,137361,172670,1319,deceptive
1783335009699880000,111004,73820,185104,137361,172670,1319,deceptive
1783335009699880000,111004,73820,185104,137361,172670,1319,deceptive
1783335009699880000,111025,73808,185104,137361,172670,1319,deceptive
1783335009699880000,110982,73820,185104,137361,172670,1319,deceptive
1783335009699880000,111004,73757,185104,137361,172670,1319,deceptive
1783335009699880000,110961,73795,185104,137361,172670,1319,deceptive
1783335009699880000,110982,73757,185104,137361,172670,1319,deceptive
1783335009699880000,110961,73757,185104,137361,172670,1319,deceptive
1783335009699880000,110918,73720,185104,137361,172670,1319,deceptive
1783335009699880000,110875,73657,185104,137361,172670,1319,deceptive
1783335009699880000,110854,73644,185104,137361,172670,1319,deceptive
1783335009699880000,110854,73594,185104,137361,172670,1319,deceptive
1783335009699880000,110833,73544,185104,137361,172670,1319,deceptive
1783335009736730000,110769,73531,185004,137292,172394,1341,deceptive
1783335009736730000,110726,73469,185004,137292,172394,1341,deceptive
1783335009736730000,110705,73444,185004,137292,172394,1341,deceptive
1783335009736730000,110684,73382,185004,137292,172394,1341,deceptive
1783335009736730000,110641,73332,185004,137292,172394,1341,deceptive
1783335009736730000,110620,73294,185004,137292,172394,1341,deceptive
1783335009736730000,110577,73257,185004,137292,172394,1341,deceptive
1783335009736730000,110535,73207,185004,137292,172394,1341,deceptive
1783335009736730000,110535,73183,185004,137292,172394,1341,deceptive
1783335009736730000,110535,73170,185004,137292,172394,1341,deceptive
1783335009736730000,110535,73145,185004,137292,172394,1341,deceptive
1783335009736730000,110514,73096,185004,137292,172394,1341,deceptive
1783335009736730000,110514,73084,185004,137292,172394,1341,deceptive
1783335009736730000,110471,73096,185004,137292,172394,1341,deceptive
1783335009736730000,110450,73047,185004,137292,172394,1341,deceptive
1783335009778980000,110471,73047,184904,137178,172317,1369,deceptive
1783335009778980000,110429,73022,184904,137178,172317,1369,deceptive
1783335009778980000,110429,73009,184904,137178,172317,1369,deceptive
1783335009778980000,110429,73009,184904,137178,172317,1369,deceptive
1783335009778980000,110387,72960,184904,137178,172317,1369,deceptive
1783335009778980000,110387,72960,184904,137178,172317,1369,deceptive
1783335009778980000,110408,72960,184904,137178,172317,1369,deceptive
1783335009778980000,110365,72960,184904,137178,172317,1369,deceptive
1783335009778980000,110408,72911,184904,137178,172317,1369,deceptive
1783335009778980000,110365,72948,184904,137178,172317,1369,deceptive
1783335009778980000,110387,72948,184904,137178,172317,1369,deceptive
1783335009778980000,110365,72960,184904,137178,172317,1369,deceptive
1783335009778980000,110408,72972,184904,137178,172317,1369,deceptive
1783335009778980000,110408,72948,184904,137178,172317,1369,deceptive
1783335009778980000,110387,72997,184904,137178,172317,1369,deceptive
1783335009778980000,110408,72972,184904,137178,172317,1369,deceptive
1783335009778980000,110408,72985,184904,137178,172317,1369,deceptive
1783335009822620000,110450,73009,184733,137122,172090,1340,deceptive
1783335009822620000,110450,73022,184733,137122,172090,1340,deceptive
1783335009822620000,110492,73009,184733,137122,172090,1340,deceptive
1783335009822620000,110429,73034,184733,137122,172090,1340,deceptive
1783335009822620000,110471,73034,184733,137122,172090,1340,deceptive
1783335009822620000,110492,73034,184733,137122,172090,1340,deceptive
1783335009822620000,110492,73034,184733,137122,172090,1340,deceptive
1783335009822620000,110492,73059,184733,137122,172090,1340,deceptive
1783335009822620000,110492,73022,184733,137122,172090,1340,deceptive
1783335009822620000,110492,73047,184733,137122,172090,1340,deceptive
1783335009822620000,110514,73022,184733,137122,172090,1340,deceptive
1783335009822620000,110471,73047,184733,137122,172090,1340,deceptive
1783335009822620000,110471,73047,184733,137122,172090,1340,deceptive
1783335009822620000,110492,73022,184733,137122,172090,1340,deceptive
1783335009822620000,110450,73047,184733,137122,172090,1340,deceptive
1783335009822620000,110492,73059,184733,137122,172090,1340,deceptive
1783335009822620000,110514,73071,184733,137122,172090,1340,deceptive
1783335009864550000,110492,73047,184685,137069,172035,1358,deceptive
1783335009864550000,110514,73034,184685,137069,172035,1358,deceptive
1783335009864550000,110514,73059,184685,137069,172035,1358,deceptive
1783335009864550000,110471,73084,184685,137069,172035,1358,deceptive
1783335009864550000,110492,73059,184685,137069,172035,1358,deceptive
1783335009864550000,110535,73071,184685,137069,172035,1358,deceptive
1783335009864550000,110535,73071,184685,137069,172035,1358,deceptive
1783335009864550000,110535,73071,184685,137069,172035,1358,deceptive
1783335009864550000,110577,73071,184685,137069,172035,1358,deceptive
1783335009864550000,110492,73071,184685,137069,172035,1358,deceptive
1783335009864550000,110556,73059,184685,137069,172035,1358,deceptive
1783335009864550000,110492,73047,184685,137069,172035,1358,deceptive
1783335009864550000,110471,73034,184685,137069,172035,1358,deceptive
1783335009864550000,110471,73022,184685,137069,172035,1358,deceptive
1783335009864550000,110450,73034,184685,137069,172035,1358,deceptive
1783335009864550000,110450,73047,184685,137069,172035,1358,deceptive
1783335009864550000,110492,73047,184685,137069,172035,1358,deceptive
1783335009906320000,110471,73034,184662,137008,172004,1338,deceptive
1783335009906320000,110450,73022,184662,137008,172004,1338,deceptive
1783335009906320000,110471,73022,184662,137008,172004,1338,deceptive
1783335009906320000,110471,73022,184662,137008,172004,1338,deceptive
1783335009906320000,110492,73047,184662,137008,172004,1338,deceptive
1783335009906320000,110492,73047,184662,137008,172004,1338,deceptive
1783335009906320000,110471,73047,184662,137008,172004,1338,deceptive
1783335009906320000,110492,73034,184662,137008,172004,1338,deceptive
1783335009906320000,110492,73034,184662,137008,172004,1338,deceptive
1783335009906320000,110471,73034,184662,137008,172004,1338,deceptive
1783335009906320000,110492,73022,184662,137008,172004,1338,deceptive
1783335009906320000,110471,73047,184662,137008,172004,1338,deceptive
1783335009906320000,110471,73047,184662,137008,172004,1338,deceptive
1783335009906320000,110492,73047,184662,137008,172004,1338,deceptive
1783335009906320000,110492,73034,184662,137008,172004,1338,deceptive
1783335009906320000,110492,73034,184662,137008,172004,1338,deceptive
1783335009906320000,110492,73071,184662,137008,172004,1338,deceptive
1783335009948010000,110492,73047,184639,136995,172017,1307,deceptive
1783335009948010000,110492,73047,184639,136995,172017,1307,deceptive
1783335009948010000,110535,73096,184639,136995,172017,1307,deceptive
1783335009948010000,110514,73084,184639,136995,172017,1307,deceptive
1783335009948010000,110492,73084,184639,136995,172017,1307,deceptive
1783335009948010000,110514,73096,184639,136995,172017,1307,deceptive
1783335009948010000,110514,73108,184639,136995,172017,1307,deceptive
1783335009948010000,110492,73121,184639,136995,172017,1307,deceptive
1783335009948010000,110514,73108,184639,136995,172017,1307,deceptive
1783335009948010000,110535,73121,184639,136995,172017,1307,deceptive
1783335009948010000,110556,73108,184639,136995,172017,1307,deceptive
1783335009948010000,110577,73145,184639,136995,172017,1307,deceptive
1783335009948010000,110577,73133,184639,136995,172017,1307,deceptive
1783335009948010000,110535,73158,184639,136995,172017,1307,deceptive
1783335009948010000,110556,73170,184639,136995,172017,1307,deceptive
1783335009948010000,110556,73158,184639,136995,172017,1307,deceptive
1783335009994890000,110535,73158,184806,137101,172144,1332,deceptive
1783335009994890000,110556,73158,184806,137101,172144,1332,deceptive
1783335009994890000,110556,73145,184806,137101,172144,1332,deceptive
1783335009994890000,110535,73170,184806,137101,172144,1332,deceptive
1783335009994890000,110535,73145,184806,137101,172144,1332,deceptive
1783335009994890000,110535,73170,184806,137101,172144,1332,deceptive
1783335009994890000,110556,73170,184806,137101,172144,1332,deceptive
1783335009994890000,110599,73170,184806,137101,172144,1332,deceptive
1783335009994890000,110577,73183,184806,137101,172144,1332,deceptive
1783335009994890000,110556,73183,184806,137101,172144,1332,deceptive
1783335009994890000,110599,73183,184806,137101,172144,1332,deceptive
1783335009994890000,110556,73170,184806,137101,172144,1332,deceptive
